conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
learned_navigation_00009,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""UBND Quận 1"", ""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_navigation_00009,navigation,10,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_navigation_00009,navigation,11,user,"Không đúng, mình sửa lại: Đi tới Chợ Bà Chiểu.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}",,"{""destination"": ""Chợ Bà Chiểu""}","{""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_navigation_00009,navigation,12,system,"Mình chốt: từ UBND Quận 1 đến Chợ Bà Chiểu, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_navigation_00009,navigation,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk"", ""origin"": ""UBND Quận 1""}",{},[],[]
learned_movie_00010,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00010,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}",,"{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00010,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00010,movie,3,user,BHD. Cuối tuần. Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD"", ""date"": ""weekend"", ""movie"": ""spider-man""}}",,"{""date"": ""weekend"", ""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
learned_movie_00010,movie,4,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
learned_movie_00010,movie,5,user,21:10,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10""}}",,"{""time"": ""21:10""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00010,movie,6,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00010,movie,7,user,2 vé 21:10,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""time"": ""21:10""}}",,"{""time"": ""21:10"", ""tickets"": 2}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
learned_movie_00010,movie,8,system,"Mình chốt: phim spider-man, rạp BHD, ngày weekend, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
learned_movie_00010,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
learned_movie_00011,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00011,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00011,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00011,movie,3,user,Galaxy. Mai.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy"", ""date"": ""tomorrow""}}",,"{""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00011,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00011,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00011,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00011,movie,7,user,21:10,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10""}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00011,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00011,movie,9,user,21:10 1 vé,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""tickets"": 1}}",,"{""time"": ""21:10"", ""tickets"": 1}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,10,system,"Mình chốt: phim inside out, rạp CGV, ngày tomorrow, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,11,user,"Không đúng, mình sửa lại: Galaxy.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,12,system,"Mình chốt: phim inside out, rạp CGV, ngày tomorrow, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,13,user,"Không đúng, mình sửa lại: Galaxy.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,14,system,"Mình chốt: phim inside out, rạp Galaxy, ngày tomorrow, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00011,movie,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00012,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00012,movie,1,user,Mình muốn đặt vé phim wonka. Hôm nay. 4 vé,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka"", ""date"": ""today"", ""tickets"": 4}}",,"{""tickets"": 4, ""movie"": ""wonka""}","{""movie"": ""wonka""}","{""tickets"": 4}","[""theater""]","[""date"", ""time""]"
learned_movie_00012,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""wonka""}","{""tickets"": 4}","[""theater""]","[""date"", ""time""]"
learned_movie_00012,movie,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""wonka""}","{""tickets"": 4}","[""theater""]","[""date"", ""time""]"
learned_movie_00012,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""wonka""}","{""tickets"": 4}","[""theater""]","[""date"", ""time""]"
learned_movie_00012,movie,5,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}",,"{""theater"": ""CGV""}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4}",[],"[""date"", ""time""]"
learned_movie_00012,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4}",[],"[""date"", ""time""]"
learned_movie_00012,movie,7,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}",,"{""date"": ""today""}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today""}",[],"[""time""]"
learned_movie_00012,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today""}",[],"[""time""]"
learned_movie_00012,movie,9,user,Ủa alo?,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today""}",[],"[""time""]"
learned_movie_00012,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today""}",[],"[""time""]"
learned_movie_00012,movie,11,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""18:30""}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today"", ""time"": ""18:30""}",[],[]
learned_movie_00012,movie,12,system,"Mình chốt: phim wonka, rạp CGV, ngày today, giờ 18:30, 4 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today"", ""time"": ""18:30""}",[],[]
learned_movie_00012,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""tickets"": 4, ""date"": ""today"", ""time"": ""18:30""}",[],[]
learned_movie_00013,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,1,user,Mình muốn đặt vé phim oppenheimer.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer""}}",,"{""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,3,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,5,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}",,"{""theater"": ""CGV""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00013,movie,7,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00013,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00013,movie,9,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
learned_movie_00013,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
learned_movie_00013,movie,11,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,"{""tickets"": 2}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
learned_movie_00013,movie,12,system,"Mình chốt: phim oppenheimer, rạp CGV, ngày tomorrow, giờ 22:00, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
learned_movie_00013,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
learned_movie_00014,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""inside out"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,7,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00014,movie,9,user,Cuối tuần. Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""movie"": ""inside out""}}",,"{""date"": ""weekend"", ""movie"": ""inside out""}","{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
learned_movie_00014,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
learned_movie_00014,movie,11,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}",,"{""time"": ""19:45""}","{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00014,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00014,movie,13,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,{},"{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00014,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00014,movie,15,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00015,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00015,movie,1,user,Mình muốn đặt vé phim wonka. CGV. 21:10,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka"", ""theater"": ""CGV"", ""time"": ""21:10""}}",,"{""time"": ""21:10"", ""theater"": ""CGV""}","{""theater"": ""CGV""}","{""time"": ""21:10""}","[""movie""]","[""date"", ""tickets""]"
learned_movie_00015,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,"{""theater"": ""CGV""}","{""time"": ""21:10""}","[""movie""]","[""date"", ""tickets""]"
learned_movie_00015,movie,3,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}",,"{""movie"": ""wonka""}","{""theater"": ""CGV"", ""movie"": ""wonka""}","{""time"": ""21:10""}",[],"[""date"", ""tickets""]"
learned_movie_00015,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""theater"": ""CGV"", ""movie"": ""wonka""}","{""time"": ""21:10""}",[],"[""date"", ""tickets""]"
