conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,extracted_slots,state_info,state_book,missing_info,missing_book
movie_0010,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}","{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0010,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0010,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0010,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0010,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0010,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0010,movie,7,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0010,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0010,movie,9,user,2 vé 19:45 Galaxy.,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""time"": ""19:45"", ""theater"": ""Galaxy""}}","{""time"": ""19:45"", ""tickets"": 2, ""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0010,movie,10,system,"Chốt đặt vé: phim inside out, rạp Galaxy, ngày tomorrow, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0010,movie,11,user,"Không đúng, mình sửa lại: 1 vé",,"{""act"": ""deny+inform"", ""slots"": {""tickets"": 1}}","{""tickets"": 1}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
movie_0010,movie,12,system,"Chốt đặt vé: phim inside out, rạp Galaxy, ngày tomorrow, giờ 19:45, 1 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
movie_0010,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
movie_0011,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0011,movie,1,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}","{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0011,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0011,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0011,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0011,movie,5,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}","{""date"": ""weekend""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0011,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0011,movie,7,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0011,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0011,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0011,movie,10,system,"Chốt đặt vé: phim wonka, rạp Galaxy, ngày weekend, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0011,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0012,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0012,movie,1,user,Mình muốn đặt vé phim inside out. 21:10,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out"", ""time"": ""21:10""}}","{""time"": ""21:10"", ""movie"": ""inside out""}","{""movie"": ""inside out""}","{""time"": ""21:10""}","[""theater""]","[""date"", ""tickets""]"
movie_0012,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""inside out""}","{""time"": ""21:10""}","[""theater""]","[""date"", ""tickets""]"
movie_0012,movie,3,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}","{""theater"": ""BHD""}","{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10""}",[],"[""date"", ""tickets""]"
movie_0012,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10""}",[],"[""date"", ""tickets""]"
movie_0012,movie,5,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}","{""date"": ""weekend""}","{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10"", ""date"": ""weekend""}",[],"[""tickets""]"
movie_0012,movie,6,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10"", ""date"": ""weekend""}",[],"[""tickets""]"
movie_0012,movie,7,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 3}",[],[]
movie_0012,movie,8,system,"Chốt đặt vé: phim inside out, rạp BHD, ngày weekend, giờ 21:10, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 3}",[],[]
movie_0012,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""inside out"", ""theater"": ""BHD""}","{""time"": ""21:10"", ""date"": ""weekend"", ""tickets"": 3}",[],[]
movie_0013,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0013,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}","{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0013,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0013,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0013,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""inside out"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0013,movie,5,user,Cuối tuần. 4 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""tickets"": 4}}","{""date"": ""weekend"", ""tickets"": 4}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""tickets"": 4}",[],"[""time""]"
movie_0013,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""tickets"": 4}",[],"[""time""]"
movie_0013,movie,7,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}","{""time"": ""18:30""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""tickets"": 4, ""time"": ""18:30""}",[],[]
movie_0013,movie,8,system,"Chốt đặt vé: phim inside out, rạp CGV, ngày weekend, giờ 18:30, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""tickets"": 4, ""time"": ""18:30""}",[],[]
movie_0013,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""tickets"": 4, ""time"": ""18:30""}",[],[]
navigation_0014,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0014,navigation,1,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0014,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0014,navigation,3,user,Từ City Hall. Đi tới UBND Quận 1. Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall"", ""destination"": ""UBND Quận 1"", ""mode"": ""motorbike""}}","{""mode"": ""motorbike"", ""origin"": ""City Hall. Đi"", ""destination"": ""UBND Quận 1. Đi xe máy.""}","{""destination"": ""UBND Quận 1. Đi xe máy."", ""mode"": ""motorbike"", ""origin"": ""City Hall. Đi""}",{},[],[]
navigation_0014,navigation,4,system,"Chốt: từ City Hall. Đi đến UBND Quận 1. Đi xe máy., phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1. Đi xe máy."", ""mode"": ""motorbike"", ""origin"": ""City Hall. Đi""}",{},[],[]
navigation_0014,navigation,5,user,"Không đúng, mình sửa lại: Từ City Hall.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""City Hall""}}","{""origin"": ""City Hall""}","{""destination"": ""UBND Quận 1. Đi xe máy."", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0014,navigation,6,system,"Chốt: từ City Hall đến UBND Quận 1. Đi xe máy., phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1. Đi xe máy."", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0014,navigation,7,user,"Không đúng, mình sửa lại: Đi tới UBND Quận 1.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1"", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0014,navigation,8,system,"Chốt: từ City Hall đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1"", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0014,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""UBND Quận 1"", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
movie_0015,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0015,movie,1,user,Mình muốn đặt vé phim avatar. BHD.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar"", ""theater"": ""BHD""}}","{""theater"": ""BHD"", ""movie"": ""avatar""}","{""theater"": ""BHD"", ""movie"": ""avatar""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0015,movie,2,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""theater"": ""BHD"", ""movie"": ""avatar""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0015,movie,3,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0015,movie,4,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0015,movie,5,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0015,movie,6,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0015,movie,7,user,2 vé Mình muốn đặt vé phim avatar. 19:45,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""movie"": ""avatar"", ""time"": ""19:45""}}","{""time"": ""19:45"", ""tickets"": 2, ""movie"": ""avatar""}","{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0015,movie,8,system,"Chốt đặt vé: phim avatar, rạp BHD, ngày tomorrow, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""theater"": ""BHD"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0015,movie,9,user,"Không đúng, mình sửa lại: Lotte.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Lotte""}}","{""theater"": ""Lotte""}","{""theater"": ""Lotte"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0015,movie,10,system,"Chốt đặt vé: phim avatar, rạp Lotte, ngày tomorrow, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""theater"": ""Lotte"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0015,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""theater"": ""Lotte"", ""movie"": ""avatar""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
navigation_0016,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0016,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}","{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
navigation_0016,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
navigation_0016,navigation,3,user,Từ Bến Thành. Đi bus.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Bến Thành"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""origin"": ""Bến Thành""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0016,navigation,4,system,"Chốt: từ Bến Thành đến Sân bay Tân Sơn Nhất, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0016,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0017,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0017,navigation,1,user,Đi tới Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}","{""destination"": ""Chợ Bà Chiểu""}","{""destination"": ""Chợ Bà Chiểu""}",{},"[""origin"", ""mode""]",[]
navigation_0017,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Chợ Bà Chiểu""}",{},"[""origin"", ""mode""]",[]
navigation_0017,navigation,3,user,Từ UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""origin"": ""UBND Quận 1""}}","{""origin"": ""UBND Quận 1""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
navigation_0017,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
navigation_0017,navigation,5,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}","{""mode"": ""walk""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
navigation_0017,navigation,6,system,"Chốt: từ UBND Quận 1 đến Chợ Bà Chiểu, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
navigation_0017,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
movie_0018,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0018,movie,1,user,Mình muốn đặt vé phim conan.,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan""}}","{""movie"": ""conan""}","{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0018,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0018,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""conan"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0018,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""conan"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0018,movie,5,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}","{""date"": ""weekend""}","{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0018,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
